Month,DayOfMonth,DayOfWeek,DepTime,Distance,UniqueCarrier,Origin,Dest,DepDelay,Label
1,6,6,740,159,WN,SMF,SMF,-4,0
1,4,4,1200,587,WN,TUS,SMF,59,0
1,4,2,700,611,WN,BUR,FLL,97,0
1,6,4,1955,2106,WN,SMF,ELP,-4,0
1,5,2,850,834,WN,BWI,LAS,13,1
1,5,6,745,1910,WN,ORF,SMF,45,1
1,4,5,1525,369,WN,PHX,MHT,3,0
1,4,5,1930,365,WN,MDW,PIT,27,0
1,5,2,2030,397,WN,BWI,TPA,2,1
1,3,2,1605,377,WN,BWI,FLL,59,0
1,4,5,745,1790,WN,DAL,LAS,12,0
1,4,6,1200,2106,WN,SJC,FLL,10,0
1,4,5,1630,239,WN,TPA,BNA,2,0
1,6,3,745,395,WN,ORF,BNA,2,0
1,2,6,1955,1044,WN,LAS,PHX,29,0
1,3,2,2030,612,WN,MCI,DAL,6,0
1,4,4,1315,192,WN,SJC,SAT,59,0
1,6,6,1300,377,WN,ORF,FLL,35,0
1,5,4,955,834,WN,TPA,SMF,35,1
1,4,6,1300,293,WN,LAS,PDX,6,0
1,3,5,850,397,WN,LAS,TPA,-1,0
1,3,3,1200,601,WN,PVD,BWI,27,0
1,5,2,1315,587,WN,MCI,MDW,45,1
1,5,3,1200,397,WN,TUS,SAT,35,1
1,6,2,1705,714,WN,BNA,ELP,-2,0
1,3,4,1430,159,WN,LAX,BDL,13,0
1,2,6,1925,1999,WN,SJC,SMF,59,0
1,3,6,1955,852,WN,TUS,PIT,15,0
1,5,2,1710,1999,WN,PVD,OAK,29,1
1,5,4,1930,1034,WN,BUR,MCO,2,1
1,4,6,745,192,WN,HOU,SAT,-1,0
1,4,4,1430,369,WN,ORF,BWI,-2,0
1,3,3,740,159,WN,SMF,ELP,14,0
1,5,4,955,1999,WN,MCI,BWI,59,1
1,5,6,1300,251,WN,PHX,OAK,35,1
1,3,5,1200,239,WN,HOU,LBB,3,0
1,4,5,640,395,WN,PVD,ISP,0,0
1,3,2,840,2106,WN,HOU,BWI,10,0
1,6,5,1605,395,WN,BWI,BDL,14,0
1,6,5,1300,159,WN,PIT,MHT,2,0
1,5,2,1430,601,WN,MCO,BDL,6,1
1,2,5,1955,251,WN,LAS,PIT,15,0
1,5,3,1525,1044,WN,RNO,LBB,59,1
1,3,2,1300,1044,WN,LAX,PDX,97,0
1,6,3,1525,587,WN,PVD,MHT,7,0
1,3,5,940,1073,WN,LAS,PDX,-1,0
1,6,4,1925,1999,WN,LAS,BNA,29,0
1,6,4,940,239,WN,SMF,TPA,7,0
1,2,2,1630,397,WN,PHX,BUR,-1,0
1,3,6,1930,852,WN,SJC,LBB,27,0
1,5,6,1820,377,WN,PIT,OAK,97,1
1,5,5,1930,852,WN,LAS,PIT,15,1
1,3,3,1605,397,WN,BUR,TPA,59,0
1,2,4,1430,402,WN,DAL,MHT,3,0
1,3,5,700,601,WN,SJC,PHX,27,0
1,3,4,1540,402,WN,ORF,MDW,29,0
1,2,2,1925,377,WN,BWI,MDW,59,0
1,2,6,715,1034,WN,SJC,BNA,14,0
1,4,6,700,612,WN,MCO,PHX,7,0
1,2,6,1925,402,WN,DAL,BNA,0,0
1,6,3,1300,365,WN,LAX,SMF,-1,0
1,6,3,1430,1044,WN,DAL,SMF,15,0
1,5,4,1930,239,WN,MDW,SMF,10,1
1,2,5,1305,587,WN,MDW,SAT,12,0
1,3,4,1525,612,WN,RNO,ISP,-3,0
1,3,6,740,397,WN,LAS,TPA,45,0
1,2,5,1605,395,WN,SJC,MDW,2,0
1,2,3,1315,611,WN,SJC,FLL,59,0
1,6,2,2030,159,WN,MDW,STL,13,0
1,2,2,2205,365,WN,HOU,OAK,-3,0
1,6,2,745,397,WN,RNO,PIT,14,0
1,3,6,840,714,WN,TPA,STL,13,0
1,5,5,1305,159,WN,PHX,PDX,6,1
1,6,6,700,402,WN,MCI,MHT,10,0
1,2,3,1820,714,WN,BNA,BUR,-4,0
1,6,4,1315,601,WN,MDW,MHT,-1,0
1,5,5,1300,1959,WN,SJC,MDW,29,1
1,3,6,700,251,WN,MCI,ELP,2,0
1,5,4,1930,1959,WN,RNO,FLL,0,1
1,6,6,850,569,WN,PVD,MHT,12,0
1,6,6,955,159,WN,RNO,RDU,6,0
1,3,2,1745,365,WN,HOU,ISP,7,0
1,5,6,1705,239,WN,HOU,MHT,2,1
1,6,5,955,239,WN,MCI,SAT,35,0
1,4,5,1925,601,WN,SJC,SAT,-1,0
1,2,3,1605,1034,WN,LAX,DAL,-1,0
1,3,6,940,587,WN,LAX,MHT,-3,0
1,6,5,1300,293,WN,TPA,RDU,12,0
1,3,3,1630,293,WN,DAL,PHX,13,0
1,3,6,2205,1044,WN,MCI,PHX,14,0
1,6,2,700,1790,WN,BWI,LAS,27,0
1,6,6,1135,1790,WN,LAX,DAL,35,0
1,5,5,1955,178,WN,LAX,BNA,97,1
1,4,2,1820,192,WN,PIT,RDU,0,0
1,5,3,1820,834,WN,MCO,BNA,3,1
1,5,3,1525,1044,WN,SJC,STL,3,1
1,6,2,700,1073,WN,ORF,PDX,59,0
1,4,5,1200,402,WN,ORF,BWI,45,0
1,3,3,2205,1044,WN,TUS,BDL,45,0
1,4,5,1710,569,WN,BUR,BWI,29,0
1,4,3,640,369,WN,SJC,BDL,27,0
1,5,5,1525,1910,WN,TPA,SMF,14,1
1,5,3,1605,1959,WN,PVD,MCO,29,1
1,4,3,1200,1910,WN,TPA,BUR,2,0
1,6,5,700,402,WN,PVD,BNA,2,0
1,2,5,1930,569,WN,TPA,ELP,59,0
1,5,2,1925,178,WN,ORF,BNA,6,1
1,4,6,1135,569,WN,PVD,FLL,15,0
1,5,3,955,569,WN,TPA,FLL,3,1
1,4,6,1135,159,WN,PHX,DAL,29,0
1,5,2,955,293,WN,ORF,ELP,-3,1
1,4,2,640,293,WN,PIT,MDW,-1,0
1,5,2,1300,852,WN,LAX,BNA,14,1
1,3,4,955,1910,WN,TPA,DAL,27,0
1,4,6,1305,178,WN,HOU,FLL,14,0
1,5,4,1710,852,WN,BNA,BNA,-1,1
1,5,5,1930,569,WN,SMF,BUR,6,1
1,5,6,1820,365,WN,PIT,MCO,7,1
1,4,4,1630,1959,WN,LAX,OAK,15,0
1,6,6,700,178,WN,SJC,DAL,45,0
1,3,2,1200,251,WN,SMF,RDU,7,0
1,3,2,715,2106,WN,ORF,OAK,35,0
1,6,5,1605,587,WN,MCO,MHT,8,0
1,5,6,955,402,WN,PIT,BNA,15,1
1,5,6,1525,834,WN,PIT,SAT,97,1
1,2,4,715,834,WN,BNA,MHT,45,0
1,5,2,850,251,WN,HOU,ELP,6,1
1,4,3,715,159,WN,TUS,LBB,-1,0
1,3,3,1315,178,WN,LAS,BWI,13,0
1,4,6,850,395,WN,LAS,LAS,-4,0
1,3,5,700,293,WN,TUS,TPA,-2,0
1,4,3,740,1790,WN,ORF,PDX,13,0
1,3,6,940,397,WN,TPA,PIT,0,0
1,4,3,1305,1959,WN,ORF,MCO,8,0
1,6,6,940,397,WN,TPA,BWI,-3,0
1,5,4,1430,1790,WN,RNO,PDX,6,1
1,4,2,740,402,WN,LAS,ELP,-2,0
1,2,5,1710,1959,WN,SMF,SAT,6,0
1,2,3,1605,1910,WN,LAX,SAT,10,0
1,3,5,2205,612,WN,TUS,MHT,12,0
1,5,5,640,1073,WN,MCO,STL,3,1
1,6,2,1705,562,WN,MCO,SAT,35,0
1,5,2,2205,397,WN,RNO,BDL,-4,1
1,3,2,2030,1073,WN,RNO,PIT,59,0
1,3,5,715,395,WN,PVD,LBB,-2,0
1,3,3,1605,178,WN,TPA,DAL,27,0
1,5,4,1745,178,WN,PVD,PHX,2,1
1,2,4,2030,1073,WN,LAS,BDL,13,0
1,5,3,1540,365,WN,BUR,BDL,10,1
1,6,5,1525,369,WN,MCI,TPA,6,0
1,6,2,715,834,WN,PVD,PIT,-2,0
1,2,4,840,1959,WN,SMF,PHX,6,0
1,2,5,1300,365,WN,LAX,DAL,7,0
1,2,4,1710,587,WN,ORF,SAT,8,0
1,2,2,1430,397,WN,SMF,TPA,-2,0
1,6,4,1305,611,WN,PHX,PDX,0,0
1,3,4,1745,159,WN,MCO,MHT,45,0
1,6,5,715,377,WN,PIT,ELP,2,0
1,4,2,1300,251,WN,PIT,LBB,6,0
1,2,4,700,365,WN,HOU,BNA,0,0
1,3,6,1930,402,WN,LAS,SMF,-2,0
1,2,3,700,569,WN,ORF,BNA,7,0
1,4,6,715,365,WN,RNO,PDX,-2,0
1,3,6,840,1999,WN,SJC,SMF,27,0
1,6,3,1200,1790,WN,MCI,PIT,29,0
1,3,3,1705,587,WN,LAX,SMF,29,0
1,5,3,840,852,WN,PHX,ISP,29,1
1,4,6,2205,402,WN,BNA,BUR,2,0
1,5,5,955,612,WN,PHX,PDX,27,1
1,5,5,840,1910,WN,LAS,MHT,13,1
1,2,6,1540,1044,WN,RNO,RDU,3,0
1,4,3,1925,293,WN,BWI,MCO,13,0
1,2,5,1820,402,WN,SJC,PIT,3,0
1,5,6,745,1034,WN,DAL,SMF,14,1
1,4,6,1315,251,WN,MDW,BWI,-4,0
1,4,3,1820,402,WN,ORF,BDL,12,0
1,6,6,740,369,WN,BUR,LAS,3,0
1,3,5,1430,397,WN,PVD,ELP,97,0
1,3,3,1925,397,WN,DAL,RDU,8,0
1,5,3,1305,1790,WN,HOU,SMF,6,1
1,4,3,740,395,WN,MCO,BNA,45,0
1,4,4,740,587,WN,PIT,FLL,97,0
1,6,6,1315,611,WN,PVD,DAL,59,0
1,6,5,740,1999,WN,MCI,RDU,12,0
1,5,4,1930,397,WN,SMF,LBB,13,1
1,6,3,1925,562,WN,ORF,FLL,-4,0
1,4,6,2205,377,WN,ORF,ELP,97,0
1,6,4,1540,239,WN,PIT,STL,2,0
1,5,6,640,587,WN,LAS,MHT,0,1
1,2,6,640,377,WN,BNA,LBB,59,0
1,4,4,740,587,WN,LAX,ISP,13,0
1,2,6,840,395,WN,DAL,RDU,2,0
1,6,6,1315,1910,WN,SJC,STL,-2,0
1,2,6,1430,714,WN,LAX,SMF,97,0
1,2,5,640,1073,WN,TPA,PHX,10,0
1,5,5,1200,402,WN,PVD,BDL,59,1
1,6,5,1925,239,WN,LAS,LAS,13,0
1,3,3,1955,1034,WN,DAL,BWI,15,0
1,2,5,1200,1073,WN,BUR,BNA,-2,0
1,4,6,1605,834,WN,MCI,BNA,3,0
1,4,6,850,397,WN,RNO,BUR,7,0
1,3,6,1540,1073,WN,MCI,DAL,-1,0
1,3,5,1710,1910,WN,DAL,LBB,10,0
1,5,2,1820,159,WN,PVD,OAK,12,1
1,5,2,840,1959,WN,TPA,ELP,-1,1
1,5,2,715,569,WN,TUS,SMF,-2,1
1,5,2,1705,587,WN,TPA,BWI,8,1
1,5,3,1820,1034,WN,LAS,MDW,35,1
1,5,4,2205,1959,WN,PHX,PHX,2,1
1,4,6,1705,1790,WN,BWI,DAL,3,0
1,5,3,1540,714,WN,MCI,OAK,29,1
1,3,4,1925,587,WN,BWI,PIT,27,0
1,5,3,1540,365,WN,BUR,ISP,-4,1
1,3,4,1525,1790,WN,MCO,BUR,27,0
1,4,4,715,587,WN,RNO,PDX,-1,0
1,6,4,1745,834,WN,LAS,MCO,7,0
1,2,6,850,239,WN,ORF,LAS,59,0
1,4,5,940,587,WN,BUR,DAL,-2,0
1,2,3,1630,397,WN,MDW,DAL,27,0
1,4,3,715,397,WN,DAL,PHX,0,0
1,3,5,1305,1959,WN,HOU,LBB,-4,0
1,6,5,1630,395,WN,MCI,SMF,10,0
1,3,6,1430,612,WN,MCI,SAT,27,0
1,3,5,1135,611,WN,BNA,MCO,3,0
1,3,5,1540,612,WN,DAL,ISP,-4,0
1,6,4,1955,251,WN,PHX,ISP,-3,0
1,6,3,1705,178,WN,RNO,DAL,29,0
1,2,2,715,239,WN,MCI,DAL,3,0
1,4,5,2205,1044,WN,LAX,PDX,3,0
1,6,2,715,178,WN,PVD,MDW,29,0
1,3,6,1540,2106,WN,PIT,RDU,15,0
1,6,4,1710,402,WN,LAS,FLL,97,0
1,5,2,2205,159,WN,SJC,STL,3,1
1,6,2,1135,587,WN,TPA,RDU,7,0
1,2,6,700,1073,WN,BUR,MHT,10,0
1,6,6,1305,377,WN,PHX,OAK,15,0
1,2,2,1430,1044,WN,PVD,PDX,12,0
1,2,3,850,612,WN,LAX,BUR,27,0
1,2,6,1925,293,WN,HOU,DAL,29,0
1,4,5,745,1073,WN,LAX,BUR,8,0
1,3,6,955,852,WN,LAX,ELP,12,0
1,6,3,715,369,WN,BUR,TPA,2,0
1,3,4,955,377,WN,DAL,ELP,10,0
1,2,3,850,377,WN,SJC,OAK,8,0
1,4,4,1630,587,WN,MCI,MDW,-2,0
1,3,5,1710,377,WN,LAX,LAS,0,0
1,6,3,745,852,WN,PHX,PIT,12,0
1,3,3,1930,587,WN,SMF,STL,-3,0
1,6,3,1305,377,WN,MCI,PIT,-4,0
1,5,3,640,587,WN,BWI,LBB,0,1
1,6,2,1710,365,WN,ORF,PDX,8,0
1,2,5,740,369,WN,MCO,MDW,15,0
1,2,2,1300,1999,WN,PHX,BDL,13,0
1,4,4,1930,1910,WN,LAS,ISP,27,0
1,3,4,1315,852,WN,TUS,DAL,2,0
1,3,2,840,1959,WN,MCI,FLL,97,0
1,4,4,940,1073,WN,BNA,OAK,-3,0
1,2,4,1630,365,WN,PIT,STL,-2,0
1,5,4,1525,178,WN,BNA,FLL,15,1
1,3,4,1135,251,WN,SMF,SMF,97,0
1,2,3,1925,562,WN,SJC,ISP,-1,0
1,6,4,940,251,WN,DAL,BUR,0,0
1,2,4,745,562,WN,MCO,SAT,10,0
1,3,4,1540,612,WN,TPA,MHT,14,0
1,2,2,745,1959,WN,RNO,LAS,-3,0
1,4,3,1820,402,WN,BWI,MHT,14,0
1,4,2,1630,612,WN,TPA,RDU,59,0
1,4,5,1315,714,WN,SMF,MDW,8,0
1,4,6,1710,1999,WN,PHX,STL,45,0
1,3,4,1630,1073,WN,BWI,MCO,0,0
1,2,4,1745,192,WN,BWI,MDW,7,0
1,6,2,940,178,WN,SMF,TPA,2,0
1,4,3,1705,1999,WN,HOU,LAS,27,0
1,3,2,1710,369,WN,PIT,BUR,15,0
1,3,6,840,395,WN,SJC,FLL,2,0
1,2,2,700,1790,WN,MCI,SAT,29,0
1,4,3,1705,569,WN,ORF,MDW,59,0
1,2,5,1200,293,WN,BWI,RDU,3,0
1,2,3,1820,402,WN,TUS,OAK,12,0
1,6,4,850,587,WN,MDW,LAS,-4,0
1,5,2,1710,587,WN,HOU,FLL,27,1
1,5,6,1925,1790,WN,LAX,PDX,15,1
1,2,4,940,601,WN,SMF,BDL,97,0
1,3,4,745,562,WN,LAX,LBB,-3,0
1,2,4,715,569,WN,HOU,BUR,59,0
1,5,5,940,612,WN,SMF,SAT,6,1
1,4,3,840,1959,WN,SMF,PIT,29,0
1,6,2,1630,569,WN,TPA,FLL,15,0
1,2,3,840,612,WN,TPA,ISP,35,0
1,2,6,640,395,WN,BNA,TPA,3,0
1,6,6,940,159,WN,DAL,LAS,27,0
1,5,4,1630,365,WN,LAX,BWI,12,1
1,5,2,1315,402,WN,LAX,TPA,97,1
1,5,2,700,369,WN,SJC,STL,29,1
1,6,5,640,569,WN,BWI,SMF,8,0
1,3,4,1630,587,WN,BUR,OAK,6,0
1,3,4,1135,251,WN,BNA,BUR,6,0
1,3,2,1305,1034,WN,MCI,BNA,97,0
1,2,2,850,601,WN,LAS,TPA,15,0
1,3,4,1630,395,WN,ORF,DAL,45,0
1,5,6,1955,2106,WN,PHX,PDX,7,1
1,6,6,2205,611,WN,PHX,LBB,-3,0
1,6,3,1300,601,WN,SJC,STL,14,0
1,5,5,1955,293,WN,BNA,DAL,35,1
1,4,6,1305,365,WN,PVD,PDX,29,0
1,2,5,740,395,WN,PVD,SAT,-1,0
1,2,2,715,251,WN,PIT,OAK,35,0
1,4,5,850,293,WN,DAL,ELP,35,0
1,5,5,1710,395,WN,DAL,MHT,-3,1
1,2,4,700,251,WN,SMF,ISP,13,0
1,6,2,1525,1790,WN,DAL,SAT,97,0
1,4,5,1705,159,WN,RNO,SAT,-4,0
1,3,5,1705,293,WN,PVD,MCO,35,0
1,3,4,1315,714,WN,PIT,LAS,12,0
1,6,3,745,1959,WN,DAL,FLL,-4,0
1,2,5,1930,1034,WN,BNA,BUR,10,0
1,6,4,1525,562,WN,ORF,ELP,15,0
1,2,4,1525,601,WN,LAS,PDX,0,0
1,2,2,1820,192,WN,TUS,FLL,-4,0
1,4,6,1955,1999,WN,PVD,SMF,45,0
1,4,5,1525,1044,WN,BNA,OAK,10,0
1,4,2,1605,159,WN,ORF,DAL,12,0
1,5,2,1605,611,WN,LAS,PHX,97,1
1,2,6,700,1044,WN,PHX,ELP,29,0
1,3,5,1300,239,WN,PHX,DAL,45,0
1,4,2,1300,365,WN,DAL,TPA,27,0
1,5,5,1630,601,WN,SMF,ISP,12,1
1,3,5,940,611,WN,SJC,ELP,2,0
1,2,6,1525,402,WN,PVD,DAL,97,0
1,6,2,1430,587,WN,TPA,BUR,27,0
1,2,5,955,369,WN,MDW,SAT,97,0
1,4,4,1705,365,WN,SMF,MCO,29,0
1,4,4,715,192,WN,LAS,LBB,35,0
1,4,5,700,397,WN,BUR,LAS,-1,0
1,5,5,1315,601,WN,MCO,LAS,2,1
1,2,2,1605,159,WN,BWI,SMF,6,0
1,6,2,745,1999,WN,TUS,LBB,0,0
1,3,3,1745,612,WN,BUR,DAL,8,0
1,2,3,1630,365,WN,SJC,PHX,29,0
1,6,3,1135,2106,WN,MCI,PIT,35,0
1,6,3,1925,587,WN,BWI,TPA,3,0
1,2,4,940,834,WN,SMF,BNA,15,0
1,4,2,1135,1034,WN,ORF,SAT,45,0
1,3,4,745,601,WN,PHX,PHX,29,0
1,4,5,1710,365,WN,MDW,FLL,-1,0
1,5,4,1200,402,WN,MCI,BUR,7,1
1,6,3,1430,1044,WN,SMF,BDL,-4,0
1,6,5,740,402,WN,BWI,SAT,59,0
1,6,2,955,1959,WN,LAX,DAL,27,0
1,6,3,1305,1034,WN,PIT,BUR,8,0
1,4,4,1710,159,WN,PHX,MDW,35,0
1,3,6,1525,612,WN,MCI,RDU,15,0
1,3,6,745,239,WN,LAS,BNA,97,0
1,6,2,700,714,WN,MDW,BWI,27,0
1,5,6,1605,1073,WN,TPA,BWI,-4,1
1,3,2,2205,159,WN,BWI,LBB,-4,0
1,5,5,955,611,WN,SJC,PHX,-1,1
1,5,2,1710,714,WN,ORF,BWI,8,1
1,6,3,700,1790,WN,PVD,OAK,-2,0
1,4,3,1300,714,WN,DAL,OAK,-4,0
1,6,3,940,1790,WN,LAS,LBB,8,0
1,6,2,1930,239,WN,PVD,BWI,97,0
1,3,2,740,369,WN,LAX,SMF,13,0
1,3,3,1300,251,WN,SMF,STL,0,0
1,4,2,740,1999,WN,MCI,MHT,10,0
1,4,3,1820,395,WN,RNO,PIT,12,0
1,2,5,1930,1073,WN,TPA,PHX,-3,0
1,3,6,1305,397,WN,LAS,DAL,59,0
1,2,3,1430,395,WN,ORF,FLL,-4,0
1,4,5,1540,192,WN,PIT,MDW,13,0
1,6,5,1930,2106,WN,MCO,TPA,6,0
2,2,5,1705,178,WN,PIT,BWI,14,0
2,6,2,1605,1959,WN,PIT,ISP,45,0
2,4,2,1925,612,WN,SMF,OAK,45,0
2,5,3,1955,251,WN,SJC,OAK,0,1
2,4,6,940,714,WN,ORF,BNA,35,0
2,3,5,1315,1034,WN,PIT,FLL,59,0
2,4,2,1200,395,WN,MCO,BUR,14,0
2,5,3,1705,611,WN,TPA,LBB,14,1
2,2,3,1710,1044,WN,ORF,RDU,6,0
2,5,5,840,402,WN,SJC,OAK,35,1
2,3,2,1630,1790,WN,PIT,OAK,12,0
2,5,6,1710,834,WN,BWI,BDL,35,1
2,4,2,745,395,WN,TUS,PDX,14,0
2,3,6,1525,192,WN,SMF,BWI,35,0
2,6,3,1430,239,WN,PIT,MCO,27,0
2,5,6,1525,1034,WN,LAX,MCO,13,1
2,6,5,1955,251,WN,SJC,TPA,0,0
2,4,3,1305,293,WN,PVD,DAL,-2,0
2,2,6,1745,1999,WN,ORF,BNA,13,0
2,4,4,1525,1959,WN,SMF,BNA,8,0
2,6,2,1745,178,WN,MCO,OAK,0,0
2,4,5,2205,293,WN,SJC,STL,-2,0
2,5,2,1955,1044,WN,MDW,TPA,10,1
2,2,5,1300,251,WN,RNO,BWI,45,0
2,5,4,1955,1959,WN,TPA,RDU,59,1
2,2,3,840,239,WN,PIT,RDU,97,0
2,5,2,840,587,WN,BUR,PDX,29,1
2,5,2,740,1790,WN,HOU,SMF,0,1
2,2,6,1305,601,WN,PHX,MHT,97,0
2,4,3,955,377,WN,LAS,SMF,59,0
2,2,4,1300,1910,WN,SMF,OAK,7,0
2,2,6,1745,569,WN,MCI,RDU,-4,0
2,5,3,700,397,WN,MDW,PIT,27,1
2,6,4,1930,1044,WN,MCO,SAT,7,0
2,5,3,1630,834,WN,MCO,LAS,12,1
2,5,6,955,239,WN,ORF,BWI,-4,1
2,6,2,940,714,WN,HOU,FLL,10,0
2,4,3,1930,365,WN,BNA,ISP,29,0
2,5,4,850,365,WN,TPA,BUR,0,1
2,4,2,715,369,WN,BWI,ISP,29,0
2,5,5,1525,251,WN,LAS,BNA,14,1
2,2,4,1925,612,WN,MDW,ELP,0,0
2,4,5,2030,402,WN,BWI,SAT,59,0
2,2,3,700,1790,WN,PHX,LAS,15,0
2,4,5,740,1959,WN,ORF,LBB,13,0
2,6,6,1710,377,WN,BWI,FLL,2,0
2,4,4,740,1790,WN,RNO,PDX,35,0
2,4,2,1200,834,WN,HOU,PDX,2,0
2,5,3,1820,2106,WN,PVD,PHX,7,1
2,2,5,740,402,WN,MCI,ELP,10,0
2,6,2,640,601,WN,MCO,RDU,2,0
2,3,5,2205,1959,WN,HOU,FLL,13,0
2,2,6,1305,2106,WN,PHX,LBB,35,0
2,2,2,1925,569,WN,BNA,OAK,7,0
2,2,3,1315,178,WN,RNO,RDU,0,0
2,2,5,1745,365,WN,SMF,LBB,7,0
2,3,6,940,1034,WN,TPA,BDL,14,0
2,6,3,840,1959,WN,PIT,LBB,35,0
2,3,3,1605,1999,WN,MDW,MCO,-3,0
2,6,5,1930,293,WN,MDW,SMF,27,0
2,3,5,1540,2106,WN,DAL,ELP,45,0
2,4,4,1955,293,WN,RNO,TPA,3,0
2,2,5,840,852,WN,PHX,BUR,14,0
2,4,3,2030,395,WN,HOU,OAK,2,0
2,4,3,1930,369,WN,LAX,BUR,35,0
2,5,5,955,2106,WN,LAX,BWI,45,1
2,5,6,1930,1073,WN,PVD,RDU,45,1
2,6,4,740,402,WN,PIT,BNA,15,0
2,4,5,840,1044,WN,BUR,SAT,35,0
2,3,3,1925,1034,WN,MCI,MHT,-2,0
2,6,6,2030,251,WN,TUS,RDU,12,0
2,6,5,1430,1034,WN,RNO,FLL,-2,0
2,6,5,715,1999,WN,BUR,LBB,-2,0
2,3,6,1300,587,WN,PIT,PHX,59,0
2,5,5,1630,192,WN,BNA,FLL,-2,1
2,6,5,1930,1910,WN,LAS,MCO,59,0
2,6,4,745,601,WN,MCO,MDW,12,0
2,2,2,955,293,WN,PIT,STL,59,0
2,5,6,1630,1999,WN,BNA,PHX,7,1
2,6,4,1705,397,WN,RNO,PDX,27,0
2,4,6,2205,369,WN,MCI,PHX,45,0
2,6,3,1430,612,WN,SJC,SMF,-1,0
2,4,6,2030,611,WN,BUR,FLL,15,0
2,6,5,745,1910,WN,RNO,MHT,-1,0
2,2,3,1605,251,WN,DAL,LAS,7,0
2,3,2,715,395,WN,PVD,LAS,13,0
2,5,3,1525,1790,WN,LAS,TPA,8,1
2,2,6,1305,1073,WN,SJC,LBB,14,0
2,5,4,955,612,WN,TPA,SMF,97,1
2,4,5,1300,569,WN,BWI,SAT,-4,0
2,2,3,1710,1959,WN,LAX,STL,10,0
2,3,2,715,2106,WN,MCI,RDU,0,0
2,4,2,745,612,WN,MCI,PIT,6,0
2,4,5,1300,1073,WN,TUS,LBB,6,0
2,2,5,1745,2106,WN,PIT,TPA,-3,0
2,5,5,715,852,WN,SJC,ELP,13,1
2,3,2,740,1044,WN,MDW,MDW,-1,0
2,2,5,2030,239,WN,TPA,OAK,13,0
2,4,2,840,178,WN,BNA,MDW,0,0
2,3,4,1305,612,WN,DAL,BWI,10,0
2,4,4,2205,293,WN,MCO,STL,7,0
2,6,3,715,1034,WN,ORF,BWI,15,0
2,3,2,1135,601,WN,LAX,TPA,45,0
2,3,6,1200,714,WN,SJC,BWI,-3,0
2,3,2,955,178,WN,PVD,TPA,12,0
2,4,2,1315,159,WN,PVD,FLL,59,0
2,5,4,740,1034,WN,PIT,BDL,14,1
2,6,4,1200,192,WN,TUS,OAK,15,0
2,4,5,1300,569,WN,TUS,FLL,3,0
2,3,5,1605,178,WN,SJC,SMF,10,0
2,4,5,1315,178,WN,PHX,ISP,29,0
2,3,2,1300,569,WN,BWI,BUR,8,0
2,4,5,1745,612,WN,PHX,STL,3,0
2,4,4,1925,1999,WN,PVD,PHX,59,0
2,2,3,1135,395,WN,PVD,PDX,45,0
2,5,3,1930,192,WN,BUR,BWI,45,1
2,4,3,1630,178,WN,BUR,ELP,12,0
2,5,4,700,587,WN,LAX,LAS,8,1
2,6,5,1745,1959,WN,MCI,BUR,3,0
2,3,6,1430,365,WN,DAL,ELP,35,0
2,4,6,740,402,WN,RNO,SAT,35,0
2,3,2,1820,395,WN,HOU,RDU,13,0
2,5,2,1430,239,WN,PVD,BNA,27,1
2,6,2,1200,397,WN,BNA,BUR,97,0
2,3,5,840,1999,WN,PVD,LBB,12,0
2,6,2,1705,601,WN,PHX,TPA,14,0
2,4,5,1930,611,WN,BUR,LAS,6,0
2,3,3,1930,1910,WN,DAL,BWI,12,0
2,3,4,1525,834,WN,MCI,ELP,0,0
2,4,6,1630,562,WN,HOU,PDX,12,0
2,4,2,1925,293,WN,HOU,BUR,-2,0
2,6,2,1705,562,WN,LAS,SAT,14,0
2,3,5,700,251,WN,MCI,RDU,45,0
2,6,2,1540,395,WN,LAX,LBB,6,0
2,3,4,700,2106,WN,SJC,BWI,29,0
2,6,2,1430,159,WN,PVD,PHX,35,0
2,2,6,1300,601,WN,SMF,PIT,-2,0
2,4,3,1925,178,WN,PIT,LBB,27,0
2,5,4,640,369,WN,LAX,SAT,7,1
2,5,3,1540,1073,WN,SJC,BUR,-2,1
2,6,4,850,2106,WN,PVD,BWI,7,0
2,6,6,1925,1073,WN,ORF,RDU,6,0
2,3,2,2030,1910,WN,TUS,BNA,59,0
2,6,2,715,365,WN,MCI,BDL,3,0
2,2,6,955,834,WN,LAX,MCO,7,0
2,6,6,1925,612,WN,SJC,BDL,35,0
2,3,3,1300,239,WN,BNA,BUR,59,0
2,4,2,1955,397,WN,TUS,ISP,8,0
2,3,4,940,1790,WN,TUS,PHX,10,0
2,3,6,715,1999,WN,LAS,STL,59,0
2,2,4,740,1044,WN,SMF,MDW,27,0
2,6,3,1630,852,WN,PHX,MCO,-2,0
2,5,6,715,562,WN,TPA,DAL,-2,1
2,5,2,1925,192,WN,MDW,PHX,97,1
2,6,5,1540,2106,WN,RNO,FLL,29,0
2,6,5,1300,569,WN,LAS,TPA,3,0
2,5,4,715,601,WN,MCO,BNA,10,1
2,2,6,1710,601,WN,BUR,LAS,-2,0
2,5,2,1540,612,WN,SJC,MHT,-2,1
2,5,6,1525,834,WN,BUR,LBB,12,1
2,5,3,1525,1959,WN,DAL,DAL,14,1
2,5,5,740,2106,WN,TUS,BWI,29,1
2,6,3,1430,1034,WN,BNA,SAT,27,0
